"KEGG_OTHER_GLYCAN_DEGRADATION"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_OTHER_GLYCAN_DEGRADATION.html"	"AGA"	"HEXA"	"HEXB"	"ENGASE"	"FUCA2"	"FUCA1"	"MANBA"	"GLB1"	"MAN2C1"	"MAN2B2"	"NEU1"	"NEU3"	"MAN2B1"	"NEU2"	"GBA"	"NEU4"																																																																																																																																																																																																																																																																																																																																																																																																																																																
"KEGG_O_GLYCAN_BIOSYNTHESIS"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_O_GLYCAN_BIOSYNTHESIS.html"	"GALNT3"	"GCNT4"	"GALNT2"	"GALNT1"	"GCNT3"	"GALNT7"	"GALNT6"	"GALNT5"	"GALNT4"	"ST3GAL1"	"ST3GAL2"	"GALNT10"	"GALNTL5"	"GALNTL4"	"GALNTL6"	"B3GNT6"	"GALNT11"	"GCNT1"	"GALNT12"	"GALNT13"	"C1GALT1"	"B4GALT5"	"GALNT14"	"C1GALT1C1"	"WBSCR17"	"GALNTL2"	"GALNTL1"	"ST6GALNAC1"	"GALNT8"	"GALNT9"																																																																																																																																																																																																																																																																																																																																																																																																																																		
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM.html"	"CYB5R3"	"CYB5R1"	"GNPDA1"	"CHIA"	"GNPDA2"	"GNE"	"GNPNAT1"	"HEXA"	"HEXB"	"UGDH"	"HK2"	"HK1"	"NAGK"	"UXS1"	"CHIT1"	"GMPPB"	"GALK2"	"GALK1"	"NANS"	"HK3"	"GMPPA"	"GALE"	"TSTA3"	"NANP"	"UAP1"	"GMDS"	"CMAS"	"NPL"	"GALT"	"PMM2"	"PMM1"	"PGM2"	"GPI"	"PGM3"	"RENBP"	"AMDHD2"	"MPI"	"GCK"	"GFPT1"	"PGM1"	"GFPT2"	"FUK"	"FPGT"	"UGP2"																																																																																																																																																																																																																																																																																																																																																																																																																				
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCOSAMINOGLYCAN_DEGRADATION.html"	"ARSB"	"SGSH"	"HGSNAT"	"HYAL1"	"NAGLU"	"HYAL2"	"HYAL3"	"HS3ST3A1"	"HEXA"	"GUSB"	"HEXB"	"HYAL4"	"GLB1"	"GNS"	"IDS"	"HPSE2"	"HPSE"	"GALNS"	"SPAM1"	"HS3ST3B1"	"IDUA"																																																																																																																																																																																																																																																																																																																																																																																																																																											
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE.html"	"B3GALT6"	"UST"	"CHST3"	"CHPF2"	"DSE"	"CSGALNACT1"	"B3GAT2"	"B3GAT1"	"B3GAT3"	"CHST7"	"CHSY3"	"XYLT2"	"CHPF"	"XYLT1"	"CHST12"	"CSGALNACT2"	"CHST11"	"CHST14"	"CHST13"	"CHSY1"	"CHST15"	"B4GALT7"																																																																																																																																																																																																																																																																																																																																																																																																																																										
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE.html"	"B4GALT1"	"B4GALT3"	"B4GALT2"	"FUT8"	"CHST2"	"CHST4"	"CHST1"	"ST3GAL1"	"ST3GAL3"	"ST3GAL2"	"CHST6"	"B3GNT7"	"B3GNT1"	"B3GNT2"	"B4GALT4"																																																																																																																																																																																																																																																																																																																																																																																																																																																	
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE.html"	"EXTL3"	"NDST3"	"HS3ST5"	"NDST4"	"NDST1"	"B3GALT6"	"NDST2"	"HS3ST2"	"HS3ST1"	"EXTL1"	"EXTL2"	"HS2ST1"	"XYLT2"	"XYLT1"	"HS6ST3"	"HS6ST2"	"HS6ST1"	"B4GALT7"	"HS3ST3A1"	"GLCE"	"B3GAT2"	"B3GAT1"	"B3GAT3"	"EXT1"	"EXT2"	"HS3ST3B1"																																																																																																																																																																																																																																																																																																																																																																																																																																						
"KEGG_GLYCEROLIPID_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCEROLIPID_METABOLISM.html"	"PNLIP"	"DAK"	"GPAT2"	"AGPAT6"	"AGPAT9"	"MGLL"	"AGPAT4"	"AGPAT3"	"AGPAT2"	"AGPAT1"	"PPAP2C"	"PNPLA3"	"ALDH7A1"	"DGAT1"	"DGAT2"	"ALDH1B1"	"LCLAT1"	"GPAM"	"ALDH9A1"	"GK2"	"ALDH3A2"	"DGKA"	"DGKB"	"DGKE"	"AKR1A1"	"DGKD"	"DGKG"	"PPAP2A"	"AGK"	"PPAP2B"	"LPL"	"PNLIPRP1"	"PNLIPRP2"	"DGKQ"	"DGKH"	"DGKI"	"GLYCTK"	"AWAT2"	"CEL"	"GLA"	"AKR1B1"	"LIPG"	"MBOAT1"	"ALDH2"	"MBOAT2"	"DGKZ"	"GK"	"LIPC"	"LIPF"																																																																																																																																																																																																																																																																																																																																																																																																															
"KEGG_INOSITOL_PHOSPHATE_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_INOSITOL_PHOSPHATE_METABOLISM.html"	"PLCZ1"	"IMPA2"	"CDIPT"	"IMPA1"	"SYNJ1"	"PIP5K1B"	"PIP5K1C"	"ITPKB"	"PIP5K1A"	"ITPKA"	"PTEN"	"PLCB3"	"PLCB4"	"MIOX"	"PIK3C3"	"SYNJ2"	"PIK3CA"	"PLCB1"	"ITPK1"	"PLCB2"	"IPMK"	"PIK3CG"	"ALDH6A1"	"MINPP1"	"PIK3C2G"	"INPPL1"	"PIK3C2A"	"PIK3CB"	"PIK3C2B"	"PIK3CD"	"PI4KA"	"PI4KB"	"PLCE1"	"INPP4B"	"INPP4A"	"INPP1"	"OCRL"	"ISYNA1"	"TPI1"	"INPP5K"	"INPP5J"	"PIKFYVE"	"PLCD3"	"PLCD4"	"INPP5E"	"PLCD1"	"INPP5B"	"INPP5A"	"PLCG1"	"PLCG2"	"PIP4K2A"	"IPPK"	"PIP4K2C"	"PIP4K2B"																																																																																																																																																																																																																																																																																																																																																																																																										
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS.html"	"GPAA1"	"GPLD1"	"PIGK"	"PIGL"	"PIGM"	"PIGF"	"PIGG"	"PIGH"	"PIGB"	"PIGC"	"PIGA"	"PIGZ"	"PIGY"	"PIGX"	"PIGW"	"PGAP1"	"PIGV"	"PIGU"	"PIGT"	"PIGS"	"PIGQ"	"PIGP"	"PIGO"	"PIGN"	"DPM2"																																																																																																																																																																																																																																																																																																																																																																																																																																							
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCEROPHOSPHOLIPID_METABOLISM.html"	"CDIPT"	"GPAT2"	"CDS2"	"AGPAT6"	"LCAT"	"AGPAT9"	"PLA2G1B"	"GNPAT"	"PHOSPHO1"	"PTDSS1"	"PCYT2"	"AGPAT4"	"AGPAT3"	"AGPAT2"	"CHAT"	"AGPAT1"	"PTDSS2"	"PLD2"	"CRLS1"	"PLD1"	"LPGAT1"	"PPAP2C"	"TAZ"	"LYPLA2"	"PISD"	"LYPLA1"	"LPCAT2"	"CDS1"	"CHPT1"	"LPCAT3"	"LPCAT4"	"PLA2G2A"	"LCLAT1"	"PLA2G6"	"PLA2G2C"	"PLA2G2E"	"PLA2G3"	"PLA2G2D"	"GPAM"	"PLA2G5"	"PLA2G2F"	"CHKA"	"ACHE"	"PGS1"	"CHKB"	"GPD1L"	"DGKA"	"JMJD7-PLA2G4B"	"DGKB"	"DGKE"	"LPCAT1"	"DGKD"	"PLA2G12A"	"DGKG"	"PLA2G12B"	"PEMT"	"ETNK1"	"PCYT1A"	"ETNK2"	"PCYT1B"	"PPAP2A"	"PPAP2B"	"GPD2"	"GPD1"	"C17ORF48"	"PLA2G15"	"DGKQ"	"PLA2G10"	"DGKH"	"DGKI"	"PLA2G4A"	"MBOAT7"	"MBOAT1"	"DGKZ"	"MBOAT2"	"PLA2G4B"	"PLA2G4E"																																																																																																																																																																																																																																																																																																																																																																																			
"KEGG_ETHER_LIPID_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ETHER_LIPID_METABOLISM.html"	"ENPP6"	"ENPP2"	"PAFAH2"	"JMJD7-PLA2G4B"	"AGPS"	"LPCAT1"	"PLA2G12A"	"PLA2G12B"	"PLA2G1B"	"PAFAH1B3"	"PAFAH1B1"	"PAFAH1B2"	"PPAP2A"	"PPAP2B"	"PLD2"	"PLD1"	"PLA2G10"	"PPAP2C"	"LPCAT2"	"CHPT1"	"LPCAT4"	"PLA2G4A"	"PLA2G2A"	"PLA2G7"	"PLA2G6"	"PLA2G2C"	"PLA2G3"	"PLA2G2E"	"PLA2G2D"	"PLA2G4B"	"PLA2G4E"	"PLA2G5"	"PLA2G2F"																																																																																																																																																																																																																																																																																																																																																																																																																															
"KEGG_ARACHIDONIC_ACID_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ARACHIDONIC_ACID_METABOLISM.html"	"CYP2J2"	"PTGES2"	"PTGS2"	"CYP2C19"	"CYP2C18"	"PTGS1"	"GGT1"	"LTC4S"	"AKR1C3"	"GPX2"	"GPX1"	"PTGIS"	"GPX6"	"PTGES"	"GPX5"	"GPX4"	"GPX3"	"PLA2G1B"	"ALOX12B"	"GPX7"	"CYP2E1"	"CBR3"	"ALOX15"	"PTGDS"	"ALOX15B"	"PLA2G2A"	"PLA2G6"	"PLA2G2C"	"PLA2G2E"	"PLA2G3"	"PLA2G2D"	"PLA2G5"	"PLA2G2F"	"ALOX12"	"CYP2U1"	"CYP2B6"	"JMJD7-PLA2G4B"	"CBR1"	"CYP4A22"	"PLA2G12A"	"PLA2G12B"	"HPGDS"	"TBXAS1"	"PLA2G10"	"CYP2C9"	"CYP2C8"	"EPHX2"	"GGT5"	"CYP4A11"	"GGT6"	"PLA2G4A"	"GGT7"	"LTA4H"	"CYP4F3"	"ALOX5"	"CYP4F2"	"PLA2G4B"	"PLA2G4E"																																																																																																																																																																																																																																																																																																																																																																																																						
"KEGG_LINOLEIC_ACID_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_LINOLEIC_ACID_METABOLISM.html"	"CYP3A4"	"CYP3A5"	"CYP3A7"	"CYP2J2"	"CYP2C19"	"CYP2C18"	"CYP3A43"	"JMJD7-PLA2G4B"	"PLA2G12A"	"PLA2G12B"	"PLA2G1B"	"PLA2G10"	"CYP2C9"	"CYP2C8"	"CYP1A2"	"CYP2E1"	"ALOX15"	"PLA2G4A"	"AKR1B10"	"PLA2G2A"	"PLA2G6"	"PLA2G2C"	"PLA2G2E"	"PLA2G3"	"PLA2G4B"	"PLA2G2D"	"PLA2G4E"	"PLA2G5"	"PLA2G2F"																																																																																																																																																																																																																																																																																																																																																																																																																																			
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ALPHA_LINOLENIC_ACID_METABOLISM.html"	"ACOX1"	"PLA2G10"	"FADS2"	"ACOX3"	"JMJD7-PLA2G4B"	"PLA2G4A"	"PLA2G12A"	"PLA2G12B"	"PLA2G1B"	"PLA2G2A"	"PLA2G6"	"PLA2G2C"	"PLA2G3"	"PLA2G2E"	"PLA2G2D"	"PLA2G4B"	"PLA2G4E"	"PLA2G5"	"PLA2G2F"																																																																																																																																																																																																																																																																																																																																																																																																																																													
"KEGG_SPHINGOLIPID_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_SPHINGOLIPID_METABOLISM.html"	"ENPP7"	"SGMS2"	"SGPP1"	"SGPP2"	"SGMS1"	"ASAH1"	"ASAH2"	"GLB1"	"GALC"	"UGT8"	"CERK"	"B4GALT6"	"PPAP2A"	"PPAP2B"	"GAL3ST1"	"GBA"	"SGPL1"	"ACER3"	"SPTLC1"	"SPTLC2"	"SPHK2"	"PPAP2C"	"ACER2"	"ACER1"	"UGCG"	"SPHK1"	"ASAH2C"	"GLA"	"SMPD1"	"ARSA"	"KDSR"	"NEU1"	"NEU3"	"NEU2"	"SMPD4"	"SMPD3"	"DEGS2"	"NEU4"	"SMPD2"	"DEGS1"																																																																																																																																																																																																																																																																																																																																																																																																																								
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES.html"	"FUT9"	"GCNT2"	"FUT7"	"B3GALT5"	"FUT6"	"FUT5"	"ST8SIA1"	"ST3GAL3"	"B3GNT5"	"B3GNT4"	"ST3GAL4"	"ST3GAL6"	"FUT3"	"B3GNT1"	"FUT4"	"FUT1"	"B3GNT3"	"FUT2"	"B3GNT2"	"B4GALT4"	"B4GALT1"	"B4GALT3"	"B4GALT2"	"B3GALT2"	"B3GALT1"	"ABO"																																																																																																																																																																																																																																																																																																																																																																																																																																						
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES.html"	"A4GALT"	"FUT9"	"B3GALT5"	"GBGT1"	"HEXA"	"HEXB"	"ST8SIA1"	"ST3GAL1"	"ST3GAL2"	"GLA"	"B3GALNT1"	"NAGA"	"FUT1"	"FUT2"																																																																																																																																																																																																																																																																																																																																																																																																																																																		
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES.html"	"SLC33A1"	"HEXA"	"B3GALT4"	"HEXB"	"ST8SIA1"	"GLB1"	"ST6GALNAC5"	"ST3GAL1"	"ST6GALNAC6"	"ST6GALNAC3"	"ST6GALNAC4"	"ST3GAL2"	"ST3GAL5"	"ST8SIA5"	"B4GALNT1"																																																																																																																																																																																																																																																																																																																																																																																																																																																	
"KEGG_PYRUVATE_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PYRUVATE_METABOLISM.html"	"LDHC"	"ME1"	"LDHB"	"LDHA"	"ME3"	"ME2"	"LDHD"	"ACAT2"	"ACSS2"	"ACAT1"	"PDHB"	"ALDH3A2"	"ACSS1"	"ACOT12"	"ACYP2"	"ACYP1"	"GLO1"	"PDHA2"	"PDHA1"	"LDHAL6B"	"LDHAL6A"	"ACACA"	"ACACB"	"DLAT"	"GRHPR"	"PCK2"	"PCK1"	"HAGH"	"ALDH7A1"	"ALDH1B1"	"PKM2"	"AKR1B1"	"PKLR"	"DLD"	"ALDH2"	"HAGHL"	"MDH2"	"ALDH9A1"	"PC"	"MDH1"																																																																																																																																																																																																																																																																																																																																																																																																																								
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM.html"	"MTHFD2L"	"ACO2"	"ACO1"	"CS"	"GRHPR"	"MTHFD1L"	"HYI"	"AFMID"	"GLYCTK"	"HAO1"	"MTHFD1"	"MTHFD2"	"PGP"	"HAO2"	"MDH2"	"MDH1"																																																																																																																																																																																																																																																																																																																																																																																																																																																
"KEGG_PROPANOATE_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PROPANOATE_METABOLISM.html"	"LDHC"	"LDHB"	"LDHA"	"EHHADH"	"ECHS1"	"ACAT2"	"ACSS2"	"ACSS3"	"ACAT1"	"HADHA"	"ALDH3A2"	"MUT"	"ACSS1"	"LOC283398"	"MCEE"	"SUCLA2"	"ALDH6A1"	"ACADM"	"LDHAL6B"	"LDHAL6A"	"SUCLG2"	"SUCLG1"	"ACACA"	"ACACB"	"ALDH7A1"	"ALDH1B1"	"MLYCD"	"ALDH2"	"ABAT"	"HIBCH"	"PCCB"	"ALDH9A1"	"PCCA"																																																																																																																																																																																																																																																																																																																																																																																																																															
"KEGG_BUTANOATE_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_BUTANOATE_METABOLISM.html"	"EHHADH"	"HMGCS1"	"ECHS1"	"ACAT2"	"ACAT1"	"PDHB"	"HADHA"	"ALDH3A2"	"GAD2"	"OXCT1"	"OXCT2"	"BDH2"	"PDHA2"	"PDHA1"	"HADH"	"BDH1"	"GAD1"	"HMGCL"	"ALDH5A1"	"ACADS"	"ACSM2A"	"ACSM3"	"ALDH7A1"	"ACSM1"	"HMGCS2"	"L2HGDH"	"ALDH1B1"	"AKR1B10"	"ALDH2"	"ABAT"	"AACS"	"ACSM5"	"ALDH9A1"	"ACSM4"																																																																																																																																																																																																																																																																																																																																																																																																																														
"KEGG_ONE_CARBON_POOL_BY_FOLATE"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_ONE_CARBON_POOL_BY_FOLATE.html"	"SHMT1"	"SHMT2"	"MTHFD2L"	"ALDH1L1"	"AMT"	"FTCD"	"MTHFD1L"	"GART"	"MTHFD1"	"MTHFD2"	"TYMS"	"MTHFS"	"MTHFR"	"DHFR"	"ATIC"	"MTR"	"MTFMT"																																																																																																																																																																																																																																																																																																																																																																																																																																															
"KEGG_RIBOFLAVIN_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_RIBOFLAVIN_METABOLISM.html"	"ENPP1"	"ENPP3"	"ACP6"	"ACP5"	"ACP2"	"ACPT"	"ACP1"	"ACPP"	"MTMR2"	"TYR"	"MTMR1"	"RFK"	"FLAD1"	"MTMR6"	"MTMR7"	"PHPT1"																																																																																																																																																																																																																																																																																																																																																																																																																																																
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM.html"	"NMNAT3"	"NMNAT2"	"NAMPT"	"ENPP1"	"NUDT12"	"BST1"	"NT5C1A"	"ENPP3"	"NT5C1B"	"NADSYN1"	"NADK"	"PNP"	"C9ORF95"	"CD38"	"NNT"	"NT5M"	"NT5C3"	"NT5C2"	"AOX1"	"QPRT"	"NT5E"	"NNMT"	"NT5C"	"NMNAT1"																																																																																																																																																																																																																																																																																																																																																																																																																																								
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS.html"	"BCAT1"	"COASY"	"BCAT2"	"ENPP1"	"ENPP3"	"UPB1"	"PPCS"	"DPYS"	"PPCDC"	"PANK4"	"PANK2"	"PANK3"	"PANK1"	"VNN1"	"DPYD"	"VNN2"																																																																																																																																																																																																																																																																																																																																																																																																																																																
"KEGG_FOLATE_BIOSYNTHESIS"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_FOLATE_BIOSYNTHESIS.html"	"ALPL"	"ALPPL2"	"ALPI"	"DHFR"	"GGH"	"QDPR"	"SPR"	"PTS"	"FPGS"	"ALPP"	"GCH1"																																																																																																																																																																																																																																																																																																																																																																																																																																																					
"KEGG_RETINOL_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_RETINOL_METABOLISM.html"	"CYP3A4"	"CYP3A5"	"CYP3A7"	"CYP2C19"	"CYP2C18"	"ADH1C"	"ADH1B"	"ADH1A"	"RPE65"	"CYP3A43"	"RDH8"	"CYP1A1"	"CYP26A1"	"DHRS9"	"CYP1A2"	"PNPLA4"	"UGT1A1"	"RDH5"	"UGT1A10"	"UGT2B17"	"DHRS3"	"DGAT1"	"LRAT"	"DHRS4"	"DGAT2"	"UGT2B11"	"CYP2A6"	"CYP2A7"	"UGT2B10"	"UGT2B15"	"BCMO1"	"CYP2B6"	"DHRS4L2"	"ADH5"	"ADH6"	"ADH7"	"UGT1A7"	"ALDH1A1"	"ALDH1A2"	"CYP2A13"	"UGT1A6"	"UGT1A9"	"UGT1A8"	"CYP4A22"	"UGT1A3"	"ADH4"	"UGT1A5"	"UGT1A4"	"CYP26B1"	"UGT2A1"	"UGT2A3"	"UGT2B28"	"CYP2C9"	"CYP2C8"	"AWAT2"	"RDH12"	"CYP4A11"	"RDH11"	"RDH10"	"CYP26C1"	"UGT2B4"	"RDH16"	"UGT2B7"	"RETSAT"																																																																																																																																																																																																																																																																																																																																																																																																
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM.html"	"HCCS"	"FTMT"	"ALAD"	"COX10"	"UROS"	"PPOX"	"FTH1"	"UGT1A7"	"UGT1A6"	"HMOX2"	"ALAS1"	"UGT1A9"	"UGT1A8"	"ALAS2"	"UGT1A3"	"UGT1A5"	"CPOX"	"HMOX1"	"UGT1A4"	"UGT2A1"	"UGT2A3"	"UGT2B28"	"COX15"	"FECH"	"HMBS"	"GUSB"	"EPRS"	"UGT1A1"	"MMAB"	"EARS2"	"BLVRA"	"UGT1A10"	"UGT2B17"	"BLVRB"	"UGT2B11"	"UGT2B4"	"CP"	"UGT2B10"	"UGT2B15"	"UROD"	"UGT2B7"																																																																																																																																																																																																																																																																																																																																																																																																																							
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS.html"	"DHDDS"	"MVD"	"HMGCR"	"HMGCS1"	"FDPS"	"ACAT2"	"PMVK"	"PDSS1"	"ACAT1"	"PDSS2"	"HMGCS2"	"GGPS1"	"MVK"	"IDI2"	"IDI1"																																																																																																																																																																																																																																																																																																																																																																																																																																																	
"KEGG_LIMONENE_AND_PINENE_DEGRADATION"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_LIMONENE_AND_PINENE_DEGRADATION.html"	"ALDH7A1"	"NAT6"	"ALDH1B1"	"EHHADH"	"ALDH2"	"ECHS1"	"YOD1"	"HADHA"	"ALDH3A2"	"ALDH9A1"																																																																																																																																																																																																																																																																																																																																																																																																																																																						
"KEGG_NITROGEN_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_NITROGEN_METABOLISM.html"	"CA14"	"CA13"	"GLUD2"	"AMT"	"GLUD1"	"CA5A"	"CA12"	"CA5B"	"HAL"	"ASNS"	"CPS1"	"GLS2"	"CTH"	"GLUL"	"CA9"	"CA8"	"GLS"	"CA7"	"CA6"	"CA4"	"CA3"	"CA2"	"CA1"																																																																																																																																																																																																																																																																																																																																																																																																																																									
"KEGG_SULFUR_METABOLISM"	"http://www.broadinstitute.org/gsea/msigdb/cards/KEGG_SULFUR_METABOLISM.html"	"SUOX"	"SULT2B1"	"SULT1A1"	"CHST12"	"CHST11"	"SULT1A3"	"CHST13"	"SULT1A2"	"SULT1E1"	"SULT1A4"	"PAPSS1"	"PAPSS2"	"BPNT1"																																																																																																																																																																																																																																																																																																																																																																																																																																																			
